order_id,customer_id,order_date,category,product,quantity,unit_price,discount_pct,total_amount,status
O001527,C0337,2022-03-27,Books,Data Science Guide,2,44.99,20,71.98,Delivered
O001528,C0337,2023-06-27,Home & Garden,Lamp,3,69.99,15,178.47,Delivered
O001529,C0337,2021-05-24,Clothing,Sneakers,5,79.99,0,399.95,Delivered
O001530,C0338,2023-12-10,Toys,Stuffed Animal,2,19.99,0,39.98,Delivered
O001531,C0338,2023-12-24,Sports,Water Bottle,5,19.99,15,84.96,Delivered
O001532,C0338,2023-12-06,Food & Drink,Nuts Mix,4,12.99,5,49.36,Delivered
O001533,C0338,2023-12-10,Electronics,Mouse,5,39.99,20,159.96,Delivered
O001534,C0338,2023-11-26,Beauty,Shampoo,3,14.99,5,42.72,Delivered
O001535,C0338,2023-12-27,Clothing,Jeans,1,59.99,15,50.99,Delivered
O001536,C0338,2023-11-29,Electronics,Mouse,3,39.99,0,119.97,Delivered
O001537,C0338,2023-12-04,Beauty,Shampoo,2,14.99,0,29.98,Delivered
O001538,C0339,2022-06-17,Food & Drink,Nuts Mix,4,12.99,0,51.96,Delivered
O001539,C0340,2021-10-27,Electronics,USB Hub,2,29.99,10,53.98,Delivered
O001540,C0340,2023-11-13,Sports,Water Bottle,3,19.99,15,50.97,Delivered
O001541,C0340,2022-06-06,Sports,Skipping Rope,3,9.99,0,29.97,Delivered
O001542,C0341,2023-05-10,Home & Garden,Rug,2,129.99,10,233.98,Returned
O001543,C0342,2023-10-23,Home & Garden,Candle Set,5,24.99,0,124.95,Delivered
O001544,C0342,2021-04-12,Books,Data Science Guide,1,44.99,0,44.99,Delivered
O001545,C0342,2023-04-25,Food & Drink,Nuts Mix,1,12.99,0,12.99,Delivered
O001546,C0342,2022-04-18,Food & Drink,Olive Oil,2,16.99,15,28.88,Delivered
O001547,C0343,2022-09-11,Toys,LEGO Set,4,49.99,5,189.96,Delivered
O001548,C0343,2021-12-19,Electronics,Webcam,4,79.99,15,271.97,Returned
O001549,C0343,2023-03-07,Sports,Resistance Band,2,14.99,20,23.98,Delivered
O001550,C0343,2022-08-08,Sports,Dumbbells,1,59.99,5,56.99,Delivered
O001551,C0344,2023-08-25,Books,Travel Guide,2,16.99,20,27.18,Delivered
O001552,C0344,2023-07-28,Sports,Resistance Band,3,14.99,0,44.97,Delivered
O001553,C0344,2023-10-10,Beauty,Shampoo,3,14.99,0,44.97,Delivered
O001554,C0344,2023-09-27,Food & Drink,Protein Bar,3,2.99,20,7.18,Delivered
O001555,C0344,2023-10-18,Electronics,Headphones,4,149.99,20,479.97,Delivered
O001556,C0345,2021-10-22,Electronics,Headphones,4,149.99,5,569.96,Delivered
O001557,C0345,2023-04-24,Sports,Dumbbells,4,59.99,0,239.96,Delivered
O001558,C0345,2022-09-19,Toys,Art Kit,5,24.99,5,118.7,Delivered
O001559,C0345,2021-12-03,Clothing,Dress,5,49.99,10,224.96,Delivered
O001560,C0345,2021-10-11,Books,Cookbook,3,24.99,20,59.98,Delivered
O001561,C0345,2021-11-16,Home & Garden,Candle Set,2,24.99,0,49.98,Delivered
O001562,C0345,2023-10-26,Beauty,Perfume,5,79.99,10,359.95,Delivered
O001563,C0345,2022-06-07,Toys,Puzzle,3,19.99,0,59.97,Delivered
O001564,C0345,2023-10-04,Clothing,Sneakers,5,79.99,0,399.95,Delivered
O001565,C0346,2023-10-09,Clothing,Jacket,4,89.99,15,305.97,Delivered
O001566,C0346,2023-06-10,Sports,Resistance Band,4,14.99,15,50.97,Delivered
O001567,C0346,2023-11-21,Books,Data Science Guide,3,44.99,5,128.22,Delivered
O001568,C0346,2023-06-01,Beauty,Face Cream,1,39.99,15,33.99,Returned
O001569,C0346,2023-07-18,Sports,Skipping Rope,2,9.99,20,15.98,Delivered
O001570,C0346,2023-10-10,Toys,LEGO Set,5,49.99,15,212.46,Delivered
O001571,C0346,2023-11-27,Sports,Dumbbells,5,59.99,20,239.96,Delivered
O001572,C0346,2023-06-19,Clothing,Jeans,1,59.99,10,53.99,Delivered
O001573,C0346,2023-10-01,Home & Garden,Candle Set,4,24.99,0,99.96,Delivered
O001574,C0346,2023-07-27,Sports,Resistance Band,3,14.99,0,44.97,Delivered
O001575,C0346,2023-06-18,Home & Garden,Lamp,2,69.99,0,139.98,Delivered
O001576,C0346,2023-11-19,Toys,LEGO Set,3,49.99,15,127.47,Delivered
O001577,C0346,2023-06-25,Home & Garden,Candle Set,4,24.99,5,94.96,Delivered
O001578,C0346,2023-05-26,Electronics,USB Hub,4,29.99,0,119.96,Delivered
O001579,C0347,2023-04-24,Toys,Art Kit,2,24.99,20,39.98,Delivered
O001580,C0347,2022-07-23,Beauty,Serum,1,54.99,20,43.99,Delivered
O001581,C0347,2021-08-23,Clothing,Jacket,4,89.99,20,287.97,Returned
O001582,C0347,2022-11-04,Beauty,Lip Balm,3,8.99,20,21.58,Delivered
O001583,C0347,2022-06-19,Home & Garden,Plant Pot,2,14.99,0,29.98,Delivered
O001584,C0347,2023-08-05,Electronics,USB Hub,5,29.99,0,149.95,Delivered
O001585,C0347,2022-12-02,Sports,Dumbbells,1,59.99,20,47.99,Delivered
O001586,C0348,2023-12-24,Beauty,Perfume,5,79.99,5,379.95,Delivered
O001587,C0348,2023-08-03,Beauty,Serum,2,54.99,0,109.98,Delivered
O001588,C0348,2022-08-21,Toys,Art Kit,1,24.99,5,23.74,Delivered
O001589,C0348,2022-12-06,Clothing,Jacket,4,89.99,20,287.97,Delivered
O001590,C0348,2022-09-19,Sports,Skipping Rope,3,9.99,20,23.98,Delivered
O001591,C0348,2022-11-12,Electronics,USB Hub,3,29.99,5,85.47,Delivered
O001592,C0348,2022-12-09,Sports,Water Bottle,4,19.99,5,75.96,Delivered
O001593,C0348,2023-09-06,Clothing,Dress,4,49.99,10,179.96,Delivered
O001594,C0348,2023-11-06,Food & Drink,Protein Bar,5,2.99,20,11.96,Delivered
O001595,C0348,2022-08-26,Books,Novel,2,12.99,0,25.98,Delivered
O001596,C0349,2022-06-23,Beauty,Perfume,4,79.99,0,319.96,Delivered
O001597,C0349,2023-10-15,Toys,Art Kit,2,24.99,0,49.98,Delivered
O001598,C0349,2023-06-10,Home & Garden,Rug,3,129.99,0,389.97,Delivered
O001599,C0349,2022-05-16,Home & Garden,Rug,5,129.99,0,649.95,Delivered
O001600,C0349,2023-03-16,Books,Python Cookbook,4,34.99,15,118.97,Delivered
O001601,C0349,2022-10-17,Home & Garden,Cushion,5,34.99,0,174.95,Delivered
O001602,C0349,2023-07-04,Beauty,Face Cream,3,39.99,0,119.97,Delivered
O001603,C0349,2022-08-19,Home & Garden,Lamp,4,69.99,15,237.97,Delivered
O001604,C0350,2023-08-02,Electronics,Laptop Stand,5,49.99,0,249.95,Delivered
O001605,C0350,2023-10-20,Home & Garden,Plant Pot,5,14.99,20,59.96,Delivered
O001606,C0350,2023-10-27,Beauty,Perfume,5,79.99,5,379.95,Delivered
O001607,C0350,2023-10-23,Electronics,Headphones,4,149.99,20,479.97,Returned
O001608,C0351,2023-10-14,Books,Python Cookbook,2,34.99,10,62.98,Delivered
O001609,C0351,2023-08-27,Home & Garden,Lamp,2,69.99,15,118.98,Delivered
O001610,C0351,2023-09-30,Beauty,Shampoo,3,14.99,15,38.22,Delivered
O001611,C0351,2023-06-26,Toys,Puzzle,4,19.99,20,63.97,Delivered
O001612,C0351,2023-07-13,Toys,LEGO Set,5,49.99,0,249.95,Delivered
O001613,C0351,2023-08-07,Beauty,Lip Balm,3,8.99,0,26.97,Delivered
O001614,C0351,2023-07-09,Home & Garden,Rug,1,129.99,5,123.49,Delivered
O001615,C0351,2023-07-23,Electronics,Webcam,4,79.99,10,287.96,Delivered
O001616,C0351,2023-07-16,Home & Garden,Cushion,5,34.99,0,174.95,Returned
O001617,C0351,2023-07-01,Electronics,Laptop Stand,4,49.99,0,199.96,Delivered
O001618,C0352,2023-03-01,Toys,Art Kit,1,24.99,5,23.74,Delivered
O001619,C0352,2023-11-22,Toys,Board Game,2,34.99,20,55.98,Delivered
O001620,C0352,2023-07-05,Sports,Water Bottle,1,19.99,5,18.99,Delivered
O001621,C0352,2023-09-24,Books,Travel Guide,3,16.99,0,50.97,Delivered
O001622,C0352,2023-01-21,Books,Travel Guide,4,16.99,0,67.96,Delivered
O001623,C0352,2023-10-29,Sports,Water Bottle,4,19.99,5,75.96,Returned
O001624,C0353,2022-11-25,Toys,Stuffed Animal,3,19.99,0,59.97,Delivered
O001625,C0354,2023-04-05,Sports,Dumbbells,5,59.99,0,299.95,Delivered
O001626,C0354,2023-08-10,Home & Garden,Rug,1,129.99,0,129.99,Delivered
O001627,C0354,2023-04-09,Clothing,Sneakers,2,79.99,0,159.98,Delivered
O001628,C0354,2023-05-06,Books,Cookbook,3,24.99,0,74.97,Delivered
O001629,C0355,2023-03-23,Sports,Dumbbells,1,59.99,5,56.99,Delivered
O001630,C0356,2022-05-24,Toys,Board Game,4,34.99,0,139.96,Delivered
O001631,C0356,2023-01-16,Electronics,Webcam,5,79.99,0,399.95,Delivered
O001632,C0356,2023-05-22,Home & Garden,Cushion,3,34.99,5,99.72,Delivered
O001633,C0356,2023-07-07,Books,Travel Guide,3,16.99,0,50.97,Delivered
O001634,C0356,2023-04-04,Books,Data Science Guide,1,44.99,15,38.24,Delivered
O001635,C0357,2023-12-29,Food & Drink,Tea Collection,1,24.99,0,24.99,Delivered
O001636,C0357,2023-12-28,Sports,Skipping Rope,5,9.99,0,49.95,Returned
O001637,C0357,2023-12-04,Clothing,Dress,1,49.99,0,49.99,Delivered
O001638,C0357,2023-12-19,Home & Garden,Candle Set,3,24.99,15,63.72,Delivered
O001639,C0358,2022-06-12,Electronics,Webcam,2,79.99,0,159.98,Delivered
O001640,C0358,2022-11-06,Food & Drink,Tea Collection,5,24.99,20,99.96,Delivered
O001641,C0358,2022-09-17,Beauty,Serum,2,54.99,20,87.98,Delivered
O001642,C0358,2022-06-18,Clothing,Dress,2,49.99,20,79.98,Delivered
O001643,C0358,2022-10-31,Sports,Dumbbells,1,59.99,10,53.99,Returned
O001644,C0358,2021-04-13,Beauty,Serum,5,54.99,0,274.95,Delivered
O001645,C0358,2023-01-13,Books,Data Science Guide,3,44.99,0,134.97,Delivered
O001646,C0358,2023-08-12,Clothing,Jeans,2,59.99,10,107.98,Delivered
O001647,C0358,2023-10-26,Sports,Dumbbells,5,59.99,5,284.95,Delivered
O001648,C0359,2023-06-12,Toys,LEGO Set,4,49.99,10,179.96,Delivered
O001649,C0359,2023-10-14,Food & Drink,Protein Bar,4,2.99,0,11.96,Delivered
O001650,C0359,2023-12-06,Toys,Board Game,5,34.99,15,148.71,Delivered
O001651,C0359,2023-03-10,Books,Travel Guide,2,16.99,15,28.88,Delivered
O001652,C0359,2023-04-13,Home & Garden,Lamp,3,69.99,15,178.47,Delivered
O001653,C0359,2022-02-15,Food & Drink,Tea Collection,4,24.99,0,99.96,Delivered
O001654,C0359,2023-03-15,Home & Garden,Plant Pot,4,14.99,0,59.96,Delivered
O001655,C0360,2022-08-15,Food & Drink,Protein Bar,1,2.99,0,2.99,Delivered
O001656,C0361,2022-04-16,Books,Novel,2,12.99,0,25.98,Delivered
O001657,C0362,2023-04-06,Food & Drink,Tea Collection,1,24.99,20,19.99,Delivered
O001658,C0363,2023-11-05,Food & Drink,Olive Oil,5,16.99,20,67.96,Returned
O001659,C0363,2023-12-10,Clothing,Jeans,2,59.99,0,119.98,Delivered
O001660,C0363,2023-12-07,Beauty,Lip Balm,3,8.99,20,21.58,Returned
O001661,C0363,2023-11-17,Home & Garden,Lamp,5,69.99,15,297.46,Delivered
O001662,C0364,2022-10-31,Home & Garden,Candle Set,2,24.99,10,44.98,Returned
O001663,C0364,2023-08-15,Food & Drink,Protein Bar,1,2.99,5,2.84,Delivered
O001664,C0364,2023-12-21,Sports,Skipping Rope,3,9.99,0,29.97,Delivered
O001665,C0365,2023-04-11,Food & Drink,Nuts Mix,3,12.99,20,31.18,Delivered
O001666,C0365,2022-01-04,Books,Cookbook,2,24.99,0,49.98,Delivered
O001667,C0365,2022-04-28,Home & Garden,Plant Pot,2,14.99,20,23.98,Delivered
O001668,C0365,2021-08-07,Food & Drink,Tea Collection,2,24.99,5,47.48,Delivered
O001669,C0365,2023-01-20,Home & Garden,Rug,4,129.99,15,441.97,Delivered
O001670,C0365,2023-12-13,Beauty,Face Cream,2,39.99,20,63.98,Delivered
O001671,C0365,2022-10-01,Home & Garden,Rug,2,129.99,0,259.98,Delivered
O001672,C0365,2021-07-29,Books,Python Cookbook,5,34.99,0,174.95,Delivered
O001673,C0366,2023-09-22,Clothing,Dress,4,49.99,10,179.96,Delivered
O001674,C0367,2022-11-02,Toys,LEGO Set,4,49.99,0,199.96,Delivered
O001675,C0368,2022-07-16,Toys,LEGO Set,2,49.99,15,84.98,Delivered
O001676,C0368,2022-12-10,Electronics,Webcam,3,79.99,0,239.97,Delivered
O001677,C0368,2021-10-14,Electronics,Headphones,4,149.99,20,479.97,Delivered
O001678,C0368,2023-05-26,Electronics,USB Hub,1,29.99,10,26.99,Delivered
O001679,C0368,2021-09-05,Food & Drink,Tea Collection,2,24.99,20,39.98,Delivered
O001680,C0368,2021-08-27,Toys,Art Kit,4,24.99,10,89.96,Delivered
O001681,C0368,2022-05-17,Beauty,Shampoo,5,14.99,10,67.45,Delivered
O001682,C0369,2023-09-09,Beauty,Shampoo,2,14.99,0,29.98,Delivered
O001683,C0369,2023-09-12,Toys,LEGO Set,5,49.99,0,249.95,Delivered
O001684,C0369,2022-10-04,Food & Drink,Coffee Beans,3,19.99,20,47.98,Delivered
O001685,C0369,2023-07-28,Books,Data Science Guide,1,44.99,0,44.99,Delivered
O001686,C0369,2023-09-28,Food & Drink,Coffee Beans,4,19.99,0,79.96,Delivered
O001687,C0369,2023-09-30,Clothing,T-Shirt,4,19.99,20,63.97,Delivered
O001688,C0369,2022-12-19,Toys,Puzzle,4,19.99,0,79.96,Delivered
O001689,C0369,2023-09-01,Clothing,Jacket,4,89.99,0,359.96,Delivered
O001690,C0370,2023-03-03,Electronics,Laptop Stand,4,49.99,0,199.96,Delivered
O001691,C0370,2022-07-20,Clothing,Jacket,2,89.99,0,179.98,Delivered
O001692,C0370,2023-09-13,Electronics,Webcam,3,79.99,0,239.97,Delivered
O001693,C0370,2023-02-02,Books,Cookbook,2,24.99,15,42.48,Delivered
O001694,C0370,2023-09-25,Books,Novel,5,12.99,20,51.96,Returned
O001695,C0370,2023-11-04,Clothing,Dress,4,49.99,15,169.97,Delivered
O001696,C0371,2023-04-16,Books,Travel Guide,3,16.99,5,48.42,Delivered
O001697,C0371,2023-09-29,Electronics,Webcam,1,79.99,5,75.99,Delivered
O001698,C0371,2023-12-08,Sports,Yoga Mat,5,39.99,0,199.95,Delivered
O001699,C0371,2023-05-17,Home & Garden,Rug,5,129.99,0,649.95,Delivered
O001700,C0371,2023-05-27,Clothing,Dress,5,49.99,0,249.95,Delivered
O001701,C0372,2023-03-31,Beauty,Lip Balm,5,8.99,20,35.96,Delivered
O001702,C0372,2022-03-02,Beauty,Serum,3,54.99,10,148.47,Delivered
O001703,C0372,2021-10-01,Books,Data Science Guide,4,44.99,0,179.96,Delivered
O001704,C0372,2023-03-12,Home & Garden,Rug,5,129.99,5,617.45,Delivered
O001705,C0372,2023-12-27,Sports,Resistance Band,2,14.99,0,29.98,Delivered
O001706,C0372,2023-01-18,Home & Garden,Lamp,1,69.99,0,69.99,Delivered
O001707,C0372,2023-11-05,Sports,Resistance Band,3,14.99,5,42.72,Delivered
O001708,C0373,2022-12-28,Toys,Puzzle,4,19.99,10,71.96,Returned
O001709,C0373,2023-10-18,Food & Drink,Nuts Mix,5,12.99,5,61.7,Delivered
O001710,C0373,2022-09-04,Beauty,Shampoo,5,14.99,15,63.71,Delivered
O001711,C0374,2023-03-16,Electronics,Webcam,1,79.99,0,79.99,Delivered
O001712,C0374,2023-04-05,Home & Garden,Candle Set,2,24.99,20,39.98,Delivered
O001713,C0374,2023-06-01,Toys,Art Kit,1,24.99,0,24.99,Delivered
O001714,C0374,2023-04-03,Beauty,Shampoo,3,14.99,0,44.97,Delivered
O001715,C0374,2023-12-27,Sports,Yoga Mat,2,39.99,10,71.98,Delivered
O001716,C0374,2022-11-25,Sports,Skipping Rope,2,9.99,10,17.98,Delivered
O001717,C0374,2022-12-11,Food & Drink,Nuts Mix,4,12.99,0,51.96,Delivered
O001718,C0374,2023-10-23,Beauty,Shampoo,4,14.99,0,59.96,Delivered
O001719,C0374,2023-06-02,Home & Garden,Rug,5,129.99,10,584.96,Returned
O001720,C0374,2022-11-17,Beauty,Lip Balm,4,8.99,0,35.96,Delivered
O001721,C0374,2023-10-20,Books,Data Science Guide,1,44.99,5,42.74,Delivered
O001722,C0374,2023-12-10,Books,Python Cookbook,3,34.99,15,89.22,Delivered
O001723,C0375,2023-12-25,Electronics,USB Hub,5,29.99,15,127.46,Delivered
O001724,C0376,2023-11-25,Clothing,T-Shirt,3,19.99,0,59.97,Delivered
O001725,C0376,2023-11-23,Food & Drink,Nuts Mix,4,12.99,5,49.36,Delivered
O001726,C0376,2022-10-30,Electronics,USB Hub,1,29.99,15,25.49,Delivered
O001727,C0376,2023-12-02,Books,Travel Guide,3,16.99,0,50.97,Delivered
O001728,C0376,2023-02-16,Food & Drink,Coffee Beans,4,19.99,20,63.97,Delivered
O001729,C0376,2023-05-06,Electronics,Laptop Stand,1,49.99,0,49.99,Delivered
O001730,C0376,2022-09-06,Beauty,Perfume,1,79.99,0,79.99,Delivered
O001731,C0377,2023-06-18,Food & Drink,Nuts Mix,4,12.99,0,51.96,Delivered
O001732,C0377,2023-11-24,Beauty,Face Cream,2,39.99,20,63.98,Delivered
O001733,C0377,2023-09-29,Clothing,Jeans,3,59.99,20,143.98,Returned
O001734,C0377,2023-09-20,Beauty,Face Cream,1,39.99,0,39.99,Delivered
O001735,C0377,2023-09-23,Home & Garden,Cushion,4,34.99,0,139.96,Delivered
O001736,C0377,2023-08-16,Toys,Board Game,3,34.99,0,104.97,Delivered
O001737,C0377,2023-10-22,Beauty,Lip Balm,2,8.99,10,16.18,Delivered
O001738,C0378,2023-12-06,Beauty,Face Cream,5,39.99,20,159.96,Delivered
O001739,C0378,2023-12-31,Electronics,Mouse,2,39.99,0,79.98,Delivered
O001740,C0378,2023-10-20,Beauty,Shampoo,1,14.99,0,14.99,Delivered
O001741,C0378,2023-10-30,Home & Garden,Plant Pot,1,14.99,10,13.49,Delivered
O001742,C0378,2023-12-07,Electronics,Mouse,3,39.99,5,113.97,Delivered
O001743,C0378,2023-12-16,Toys,Board Game,2,34.99,5,66.48,Delivered
O001744,C0378,2023-11-11,Electronics,Headphones,2,149.99,0,299.98,Delivered
O001745,C0378,2023-12-24,Clothing,Jeans,3,59.99,10,161.97,Delivered
O001746,C0379,2023-08-11,Food & Drink,Coffee Beans,5,19.99,5,94.95,Delivered
O001747,C0380,2023-08-25,Toys,Board Game,3,34.99,5,99.72,Delivered
O001748,C0380,2022-03-11,Home & Garden,Cushion,1,34.99,20,27.99,Delivered
O001749,C0381,2023-11-19,Electronics,USB Hub,3,29.99,0,89.97,Delivered
O001750,C0381,2023-11-24,Books,Python Cookbook,5,34.99,5,166.2,Delivered
O001751,C0381,2023-08-27,Beauty,Perfume,1,79.99,0,79.99,Delivered
O001752,C0381,2023-03-30,Clothing,Dress,3,49.99,15,127.47,Delivered
O001753,C0381,2023-12-16,Food & Drink,Coffee Beans,4,19.99,20,63.97,Delivered
O001754,C0381,2023-07-16,Sports,Yoga Mat,3,39.99,0,119.97,Delivered
O001755,C0381,2023-09-14,Beauty,Face Cream,5,39.99,20,159.96,Delivered
O001756,C0381,2023-07-03,Beauty,Perfume,4,79.99,10,287.96,Delivered
O001757,C0381,2023-08-18,Books,Python Cookbook,4,34.99,20,111.97,Delivered
O001758,C0381,2023-06-13,Home & Garden,Plant Pot,5,14.99,10,67.45,Delivered
O001759,C0382,2023-07-18,Books,Travel Guide,2,16.99,10,30.58,Delivered
O001760,C0383,2023-12-08,Clothing,Jacket,1,89.99,0,89.99,Delivered
O001761,C0383,2023-12-07,Sports,Resistance Band,4,14.99,0,59.96,Delivered
O001762,C0383,2023-12-09,Clothing,Sneakers,2,79.99,20,127.98,Delivered
O001763,C0384,2023-06-29,Electronics,Laptop Stand,1,49.99,5,47.49,Delivered
O001764,C0385,2022-02-05,Home & Garden,Lamp,3,69.99,10,188.97,Delivered
O001765,C0385,2022-09-26,Food & Drink,Tea Collection,4,24.99,5,94.96,Delivered
O001766,C0385,2022-10-18,Food & Drink,Protein Bar,3,2.99,10,8.07,Delivered
O001767,C0385,2022-12-29,Home & Garden,Lamp,4,69.99,10,251.96,Delivered
O001768,C0386,2023-10-10,Books,Novel,1,12.99,0,12.99,Delivered
O001769,C0386,2023-11-15,Clothing,Sneakers,5,79.99,0,399.95,Delivered
O001770,C0386,2023-11-28,Sports,Yoga Mat,5,39.99,10,179.96,Delivered
O001771,C0386,2023-12-06,Toys,Board Game,4,34.99,0,139.96,Delivered
O001772,C0387,2023-11-06,Beauty,Shampoo,2,14.99,5,28.48,Delivered
O001773,C0388,2023-03-09,Beauty,Face Cream,3,39.99,10,107.97,Delivered
O001774,C0388,2022-12-22,Sports,Water Bottle,4,19.99,0,79.96,Delivered
O001775,C0388,2022-09-16,Electronics,Webcam,4,79.99,5,303.96,Delivered
O001776,C0388,2023-10-11,Clothing,Sneakers,5,79.99,5,379.95,Delivered
O001777,C0388,2022-10-23,Home & Garden,Candle Set,5,24.99,0,124.95,Delivered
O001778,C0389,2023-05-18,Sports,Resistance Band,2,14.99,10,26.98,Delivered
O001779,C0390,2023-12-10,Toys,Art Kit,3,24.99,5,71.22,Delivered
O001780,C0390,2023-12-28,Books,Novel,1,12.99,0,12.99,Delivered
O001781,C0390,2023-12-14,Sports,Yoga Mat,4,39.99,0,159.96,Delivered
O001782,C0390,2023-11-18,Clothing,Jacket,3,89.99,0,269.97,Delivered
O001783,C0390,2023-12-07,Home & Garden,Candle Set,4,24.99,15,84.97,Delivered
O001784,C0390,2023-11-29,Books,Python Cookbook,3,34.99,5,99.72,Delivered
O001785,C0391,2023-11-09,Toys,LEGO Set,4,49.99,0,199.96,Delivered
O001786,C0391,2022-08-25,Food & Drink,Nuts Mix,3,12.99,15,33.12,Delivered
O001787,C0391,2023-12-01,Books,Python Cookbook,5,34.99,15,148.71,Delivered
O001788,C0391,2023-11-08,Food & Drink,Tea Collection,2,24.99,0,49.98,Delivered
O001789,C0391,2023-05-21,Beauty,Shampoo,5,14.99,20,59.96,Delivered
O001790,C0391,2023-06-04,Food & Drink,Tea Collection,1,24.99,10,22.49,Delivered
O001791,C0391,2022-08-13,Food & Drink,Olive Oil,1,16.99,0,16.99,Delivered
O001792,C0391,2023-06-01,Electronics,Mouse,3,39.99,10,107.97,Delivered
O001793,C0391,2023-06-09,Toys,LEGO Set,4,49.99,15,169.97,Delivered
O001794,C0391,2023-08-25,Sports,Yoga Mat,3,39.99,0,119.97,Delivered
O001795,C0392,2023-12-29,Home & Garden,Cushion,4,34.99,10,125.96,Delivered
O001796,C0393,2023-09-23,Toys,Board Game,5,34.99,15,148.71,Delivered
O001797,C0393,2023-01-08,Beauty,Face Cream,1,39.99,15,33.99,Delivered
O001798,C0393,2022-01-01,Electronics,Headphones,3,149.99,10,404.97,Delivered
O001799,C0394,2023-12-01,Food & Drink,Coffee Beans,2,19.99,15,33.98,Delivered
O001800,C0394,2022-11-22,Books,Data Science Guide,4,44.99,10,161.96,Delivered
O001801,C0394,2023-05-16,Clothing,Jacket,5,89.99,10,404.95,Delivered
O001802,C0395,2023-08-22,Sports,Dumbbells,2,59.99,0,119.98,Delivered
O001803,C0395,2023-08-01,Sports,Dumbbells,5,59.99,20,239.96,Delivered
O001804,C0395,2023-12-30,Electronics,Headphones,1,149.99,0,149.99,Delivered
O001805,C0395,2023-09-28,Books,Python Cookbook,1,34.99,10,31.49,Delivered
O001806,C0395,2022-03-31,Electronics,USB Hub,4,29.99,5,113.96,Delivered
O001807,C0395,2023-06-21,Food & Drink,Tea Collection,2,24.99,5,47.48,Delivered
O001808,C0396,2023-07-25,Electronics,USB Hub,5,29.99,0,149.95,Delivered
O001809,C0396,2023-07-04,Clothing,Dress,3,49.99,0,149.97,Delivered
O001810,C0396,2023-06-02,Clothing,Sneakers,3,79.99,0,239.97,Delivered
O001811,C0396,2023-11-24,Sports,Resistance Band,3,14.99,20,35.98,Delivered
O001812,C0396,2023-04-29,Clothing,Jeans,2,59.99,10,107.98,Delivered
O001813,C0396,2023-05-31,Toys,Art Kit,2,24.99,0,49.98,Delivered
O001814,C0396,2023-12-11,Sports,Yoga Mat,2,39.99,15,67.98,Delivered
O001815,C0397,2022-09-24,Food & Drink,Olive Oil,5,16.99,5,80.7,Delivered
O001816,C0398,2023-08-09,Food & Drink,Protein Bar,3,2.99,0,8.97,Delivered
O001817,C0398,2023-09-17,Beauty,Perfume,1,79.99,15,67.99,Returned
O001818,C0398,2023-09-02,Sports,Water Bottle,3,19.99,0,59.97,Returned
O001819,C0398,2023-11-03,Books,Data Science Guide,1,44.99,0,44.99,Delivered
O001820,C0398,2023-10-01,Toys,Puzzle,5,19.99,5,94.95,Delivered
O001821,C0398,2023-11-28,Electronics,Laptop Stand,5,49.99,0,249.95,Delivered
O001822,C0398,2023-08-30,Clothing,Sneakers,3,79.99,0,239.97,Delivered
O001823,C0398,2023-07-27,Home & Garden,Plant Pot,3,14.99,10,40.47,Delivered
O001824,C0398,2023-12-09,Beauty,Perfume,1,79.99,20,63.99,Delivered
O001825,C0399,2023-11-23,Clothing,T-Shirt,1,19.99,0,19.99,Delivered
O001826,C0399,2022-12-21,Beauty,Lip Balm,5,8.99,5,42.7,Delivered
O001827,C0399,2023-10-23,Toys,Puzzle,3,19.99,10,53.97,Delivered
O001828,C0399,2022-11-07,Clothing,Sneakers,5,79.99,20,319.96,Returned
O001829,C0399,2022-07-21,Clothing,Dress,4,49.99,10,179.96,Delivered
O001830,C0399,2023-07-22,Books,Data Science Guide,5,44.99,15,191.21,Delivered
O001831,C0399,2023-01-22,Books,Cookbook,1,24.99,0,24.99,Delivered
